Archive_Date,Group_ID,waiting_0_3,waiting_12_15,waiting_15_18,waiting_18plus,waiting_3_6,waiting_6_9,waiting_9_12,spec_1,spec_10,spec_11,spec_12,spec_13,spec_14,spec_15,spec_16,spec_17,spec_18,spec_19,spec_2,spec_20,spec_21,spec_22,spec_23,spec_24,spec_25,spec_26,spec_27,spec_28,spec_29,spec_3,spec_30,spec_31,spec_32,spec_33,spec_34,spec_35,spec_36,spec_37,spec_38,spec_39,spec_4,spec_40,spec_41,spec_42,spec_43,spec_44,spec_45,spec_46,spec_47,spec_48,spec_49,spec_5,spec_50,spec_51,spec_52,spec_53,spec_54,spec_55,spec_56,spec_57,spec_58,spec_59,spec_6,spec_60,spec_61,spec_62,spec_63,spec_64,spec_65,spec_66,spec_67,spec_68,spec_69,spec_7,spec_70,spec_71,spec_72,spec_73,spec_74,spec_75,spec_76,spec_77,spec_8,spec_9
2016-10,group_5,0.22849807445442877,0.1123234916559692,0.08793324775353016,0.07894736842105263,0.193196405648267,0.16238767650834404,0.1367137355584082,0,0,0,0,70,0,0,56,0,50,0,10,60,190,14,134,43,0,0,0,2,16,5,0,0,21,49,38,0,0,5,51,0,0,113,15,141,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,26,33,0,0,63,5,0,0,0,0,55,28,15,0,3,118,31,0,0,29
2016-10,group_6,0.21954813359528488,0.11198428290766209,0.0962671905697446,0.08546168958742632,0.1856581532416503,0.16601178781925344,0.13506876227897838,0,4,5,0,81,0,0,44,0,22,0,30,125,227,14,148,28,0,0,10,3,21,0,0,0,60,78,0,10,0,11,83,52,14,193,0,171,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,37,40,0,5,98,0,0,2,0,0,33,45,13,0,0,181,66,0,0,17
2016-10,group_7,0.24301552106430155,0.10953436807095343,0.09356984478935698,0.07849223946784922,0.19201773835920177,0.15654101995565411,0.12682926829268293,0,0,0,0,82,0,32,40,0,96,55,0,78,263,17,106,32,37,0,0,8,14,50,0,0,25,67,31,0,0,14,116,0,22,152,0,148,5,8,0,0,0,0,0,96,0,0,0,0,0,17,4,0,3,0,0,0,38,82,0,0,116,0,0,0,3,0,71,57,24,0,0,143,103,0,0,0
2016-10,group_8,0.2282712511938873,0.11556829035339064,0.09264565425023878,0.07545367717287488,0.19102196752626552,0.16141356255969436,0.1356255969436485,0,0,0,4,28,0,0,26,0,28,0,16,66,115,14,88,11,0,0,0,0,53,0,0,0,12,17,0,0,0,2,45,0,0,34,0,102,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,29,24,4,0,26,0,0,0,0,0,25,72,12,0,0,113,51,0,0,0
2016-11,group_2,0.20962566844919786,0.13689839572192514,0.0855614973262032,0.07700534759358289,0.17433155080213902,0.16149732620320856,0.15508021390374332,0,6,0,34,30,11,2,14,0,0,0,2,20,35,0,3,1,0,0,20,9,10,0,10,10,14,26,9,0,0,0,62,0,6,77,0,57,37,15,39,4,0,12,0,14,2,0,11,29,0,5,0,0,21,21,0,0,66,0,0,0,50,0,6,0,0,11,50,20,18,0,0,32,0,0,4,0
2016-11,group_3,0.22445255474452555,0.11618004866180048,0.09124087591240876,0.06569343065693431,0.18856447688564476,0.17274939172749393,0.1411192214111922,0,12,0,0,63,5,19,34,0,50,0,26,69,207,20,83,52,0,0,0,2,51,0,0,0,44,31,0,1,0,10,52,0,16,153,10,137,0,1,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,13,0,9,36,4,0,43,9,5,2,6,0,31,57,19,0,0,111,73,0,10,7
2016-11,group_4,0.2569373072970195,0.09969167523124357,0.0750256937307297,0.06063720452209661,0.20298047276464543,0.17266187050359713,0.13206577595066804,0,1,0,11,60,0,16,49,0,66,36,2,75,214,33,159,40,0,0,0,11,0,0,7,0,14,40,0,1,0,18,137,0,27,174,3,144,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,22,68,0,0,77,10,2,4,5,0,55,49,26,0,0,114,71,0,10,0
2016-11,group_5,0.23628147191736604,0.11103938024531956,0.08650742414460942,0.07359586830213041,0.19302775984506132,0.16655907036797934,0.1329890251775339,0,0,0,0,72,0,0,58,0,42,0,10,56,191,18,138,45,0,0,0,4,12,4,0,0,19,50,35,0,0,6,53,0,0,110,5,140,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,26,32,0,0,63,5,0,0,0,0,63,29,11,0,6,119,31,0,0,27
2016-11,group_6,0.2200488997555012,0.11687041564792176,0.09242053789731051,0.08117359413202933,0.18875305623471883,0.15990220048899756,0.14083129584352078,0,4,4,0,83,0,0,43,0,21,0,33,124,223,16,151,23,0,0,10,2,21,0,0,0,57,75,0,11,0,14,85,53,12,198,0,174,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,39,39,0,4,99,0,0,1,0,0,32,43,12,0,0,186,67,0,0,20
2016-11,group_7,0.2462686567164179,0.10886742756804214,0.09262510974539069,0.07550482879719052,0.1900790166812994,0.15583845478489902,0.13081650570676032,0,0,0,0,89,0,32,42,0,99,52,0,76,274,12,110,29,41,0,0,8,20,50,0,0,23,65,29,0,0,16,116,0,20,146,0,151,3,9,0,0,0,0,0,97,0,0,0,0,0,17,3,0,2,0,0,0,42,79,0,0,118,0,0,0,3,0,74,56,29,0,0,144,102,0,0,0
2016-11,group_8,0.24108003857280616,0.1128254580520733,0.08678881388621022,0.07328833172613308,0.18997107039537126,0.15911282545805208,0.1369334619093539,0,0,0,4,24,0,0,28,0,35,0,16,71,106,15,97,9,0,0,0,0,53,0,0,0,12,17,0,0,0,4,46,0,0,32,0,98,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,25,24,4,0,27,0,0,0,0,0,26,72,7,0,0,107,44,0,0,0
2016-12,group_2,0.20499479708636836,0.1404786680541103,0.09053069719042664,0.06659729448491156,0.18522372528616024,0.15608740894901144,0.15608740894901144,0,5,0,35,34,9,2,11,0,0,0,5,19,36,0,8,2,0,0,20,11,10,0,11,11,14,32,13,0,0,0,62,0,6,75,0,58,38,15,41,6,0,12,0,14,2,0,11,30,0,5,0,0,21,21,0,0,67,0,0,0,54,0,6,0,0,11,46,20,16,0,0,34,0,0,2,0
2016-12,group_3,0.22912743251726303,0.11362209667294414,0.08788449466415568,0.044569993722536096,0.1989956057752668,0.17890772128060264,0.14689265536723164,0,12,0,0,62,4,16,34,0,48,0,26,61,204,19,82,51,0,0,0,1,45,0,0,0,44,31,0,1,0,8,52,0,14,152,11,132,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,14,0,10,38,3,0,43,9,2,2,8,0,28,52,17,0,0,105,71,0,10,7
2016-12,group_4,0.2670906200317965,0.10068892421833599,0.07101218865924748,0.033386327503974564,0.21409644939056705,0.17700052994170642,0.13672496025437203,0,0,0,10,62,0,16,47,0,66,33,1,83,213,33,151,37,0,0,0,9,0,0,6,0,13,41,0,2,0,18,137,0,27,166,2,137,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,21,65,0,0,73,9,2,2,4,0,58,51,21,0,0,104,65,0,9,0
2016-12,group_5,0.2391008174386921,0.10762942779291552,0.07288828337874659,0.052452316076294275,0.2064032697547684,0.1771117166212534,0.1444141689373297,0,0,0,0,73,0,0,46,0,41,0,10,56,184,19,121,43,0,0,0,4,9,4,0,0,19,48,36,0,0,6,55,0,0,104,4,133,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,24,32,0,0,60,6,0,0,0,0,62,29,11,0,6,108,31,0,0,26
2016-12,group_6,0.2237420615534929,0.11529066927210552,0.09330727894479726,0.07376648754274548,0.19101123595505617,0.16365412799218368,0.13922813873961895,0,5,5,0,81,0,0,43,0,19,0,35,122,221,14,153,26,0,0,10,2,23,0,0,0,57,77,0,10,0,14,86,56,16,199,0,172,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,39,38,0,4,99,0,0,1,0,0,34,43,12,0,0,177,66,0,0,20
2016-12,group_7,0.2465934065934066,0.1054945054945055,0.08747252747252747,0.06637362637362637,0.19736263736263737,0.1635164835164835,0.1331868131868132,0,0,0,0,86,0,33,40,0,100,48,0,84,271,14,113,31,39,0,0,7,22,47,0,0,26,62,32,0,0,16,118,0,17,145,0,151,3,10,0,0,0,0,0,93,0,0,0,0,0,19,3,0,3,0,0,0,43,76,0,0,119,0,0,0,3,0,80,57,19,0,0,144,101,0,0,0
2016-12,group_8,0.24664107485604606,0.11516314779270634,0.09213051823416507,0.05566218809980806,0.19193857965451055,0.15738963531669867,0.14107485604606526,0,0,0,3,22,0,0,30,0,38,0,14,64,110,15,102,9,0,0,0,0,51,0,0,0,14,17,0,0,0,4,46,0,0,32,0,91,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,24,25,4,0,30,0,0,0,0,0,25,72,9,0,0,103,46,0,0,0
2017-01,group_2,0.19390862944162437,0.13604060913705585,0.10456852791878173,0.08121827411167512,0.18071065989847715,0.15736040609137056,0.14619289340101524,0,4,0,39,32,9,3,10,0,0,0,5,13,39,0,8,2,0,0,22,11,8,0,12,10,14,24,10,0,0,0,64,0,10,81,0,57,42,16,41,6,0,11,0,14,3,0,12,34,0,6,0,0,23,21,0,0,70,0,0,0,51,0,6,0,0,12,47,20,23,0,0,37,0,0,3,0
2017-01,group_3,0.22565320665083136,0.12173396674584323,0.09323040380047506,0.060570071258907364,0.19061757719714964,0.1656769596199525,0.14251781472684086,0,12,0,0,63,4,16,32,0,57,0,28,70,221,23,83,50,0,0,0,2,47,0,0,0,43,34,0,2,0,10,55,0,17,158,13,139,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,14,0,10,40,4,0,46,10,2,2,7,0,29,56,21,0,0,111,73,0,10,8
2017-01,group_4,0.24909933093154915,0.10241893978383942,0.07359752959341224,0.055584148224395266,0.20792588780236748,0.1755018013381369,0.13587236232629954,0,0,0,9,63,0,16,45,0,67,35,2,76,222,34,154,35,0,0,0,11,0,0,8,0,12,41,0,2,0,16,139,0,30,176,2,146,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,23,68,0,0,79,13,2,2,4,0,59,49,22,0,0,108,65,0,11,0
2017-01,group_5,0.22959183673469388,0.11160714285714286,0.08737244897959184,0.0663265306122449,0.19451530612244897,0.1683673469387755,0.14221938775510204,0,0,0,0,73,0,0,50,0,43,0,11,58,197,19,134,48,0,0,0,4,11,4,0,0,23,47,39,0,0,7,59,0,0,114,6,142,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,29,32,0,0,63,6,0,0,0,0,61,28,13,0,4,120,32,0,0,27
2017-01,group_6,0.21915820029027577,0.1204644412191582,0.09192065795839381,0.0783744557329463,0.19013062409288825,0.15916787614900824,0.14078374455732948,0,6,4,0,81,0,0,45,0,24,0,32,122,228,12,156,26,0,0,10,2,21,0,0,0,58,78,0,8,0,13,83,52,13,204,0,176,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,40,39,0,5,100,0,0,3,0,0,31,45,10,0,0,186,67,0,0,19
2017-01,group_7,0.23607540702656385,0.10882604970008569,0.08911739502999143,0.07369323050556983,0.19965724078834618,0.15638389031705227,0.13624678663239073,0,0,0,0,89,0,32,40,0,100,53,0,80,282,16,112,36,40,0,0,4,22,49,0,0,25,63,30,0,0,20,117,0,15,156,0,152,3,9,0,0,0,0,0,108,0,0,0,0,0,20,1,0,3,0,0,0,44,76,0,0,124,0,0,0,3,0,77,57,21,0,0,145,110,0,0,0
2017-01,group_8,0.2261904761904762,0.11355311355311355,0.09798534798534798,0.076007326007326,0.18864468864468864,0.152014652014652,0.14560439560439561,0,0,0,5,23,0,0,31,0,38,0,16,71,118,15,98,7,0,0,0,0,56,0,0,0,14,17,0,0,0,3,47,0,0,32,0,97,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,28,26,4,0,29,0,0,0,0,0,28,73,7,0,0,110,54,0,0,0
2017-02,group_2,0.20185375901132852,0.12976313079299692,0.11122554067971163,0.08753861997940268,0.17507723995880536,0.1513903192584964,0.1431513903192585,0,4,0,39,29,9,3,13,0,0,0,4,14,37,0,7,3,0,0,20,11,9,0,9,10,8,28,9,0,0,0,64,0,5,81,0,59,43,14,42,10,0,9,1,14,2,0,13,34,0,5,0,0,19,20,0,0,67,0,0,0,54,0,3,0,0,13,48,21,20,0,0,39,0,0,5,0
2017-02,group_3,0.22110849056603774,0.12205188679245282,0.09198113207547169,0.06721698113207547,0.19162735849056603,0.16273584905660377,0.14327830188679244,0,14,0,0,62,4,16,34,0,54,0,28,70,219,22,89,53,0,0,0,1,49,0,0,0,45,33,0,1,0,9,50,0,17,158,13,144,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,13,0,11,43,4,0,46,10,2,1,7,0,31,55,19,0,0,112,75,0,10,8
2017-02,group_4,0.24898989898989898,0.09848484848484848,0.07373737373737374,0.05909090909090909,0.21161616161616162,0.16464646464646465,0.14343434343434344,0,2,0,11,64,0,17,46,0,73,34,0,76,222,34,163,36,0,0,0,12,0,0,9,0,15,43,0,2,0,22,139,0,27,174,1,148,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,21,69,0,0,82,12,3,2,3,0,60,50,26,0,0,110,65,0,11,0
2017-02,group_5,0.23037651563497127,0.11359285258455648,0.09061901723037652,0.06636885768985322,0.18953414167198468,0.1652839821314614,0.14422463305679642,0,0,0,0,75,0,0,51,0,41,0,11,54,196,24,137,47,0,0,0,5,3,4,0,0,21,48,39,0,0,6,58,0,0,117,5,146,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,30,32,0,0,63,6,0,0,0,0,59,28,13,0,5,117,34,0,0,29
2017-02,group_6,0.2160345655304849,0.12097935669707154,0.09649543927028324,0.07777244359097456,0.19299087854056649,0.1598655784925588,0.1358617378780605,0,6,5,0,82,0,0,51,0,18,0,31,130,232,13,156,24,0,0,9,1,23,0,0,0,56,77,0,7,0,11,83,53,16,204,0,181,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,41,39,0,5,98,0,0,3,0,0,31,48,11,0,0,180,71,0,0,20
2017-02,group_7,0.236457437661221,0.11092003439380911,0.08727429062768702,0.07996560619088564,0.20206362854686155,0.1530524505588994,0.13026655202063628,0,0,0,0,90,0,30,38,0,99,47,0,78,280,17,114,34,40,0,0,5,24,52,0,0,26,60,30,0,0,20,118,0,14,157,1,148,4,9,0,0,0,0,0,110,0,0,0,0,0,20,1,0,4,0,0,0,40,83,0,0,122,0,0,0,3,0,79,54,21,0,0,149,105,0,0,0
2017-02,group_8,0.21990521327014217,0.11848341232227488,0.1033175355450237,0.08151658767772511,0.18672985781990523,0.15639810426540285,0.13364928909952606,0,0,0,5,24,0,0,39,0,35,0,15,62,111,16,97,7,0,0,0,0,54,0,0,0,14,18,0,0,0,4,45,0,0,31,0,93,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,28,24,5,0,16,0,0,0,0,0,22,73,17,0,0,114,40,0,0,0
2017-03,group_2,0.1994191674733785,0.12294288480154889,0.11519845111326234,0.08906098741529525,0.1771539206195547,0.15779283639883834,0.13843175217812198,0,5,0,36,26,9,1,14,0,0,0,4,17,41,0,10,2,0,0,19,10,9,0,10,15,13,34,9,0,0,0,67,0,6,81,0,61,41,16,47,5,0,8,1,14,2,0,13,33,0,4,0,0,20,22,0,0,67,0,0,0,56,0,3,0,0,13,50,22,12,0,0,40,0,0,45,0
2017-03,group_3,0.22001170275014628,0.1240491515506144,0.08601521357519017,0.06963136337039204,0.1895845523698069,0.16559391456992392,0.14511410181392628,0,12,0,0,65,5,17,34,0,53,0,27,71,220,18,106,51,0,0,0,1,50,0,0,0,44,36,0,1,0,10,51,0,18,156,11,144,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,13,0,9,36,3,0,46,10,4,2,9,0,27,55,20,0,0,118,73,0,10,6
2017-03,group_4,0.25217391304347825,0.10230179028132992,0.0731457800511509,0.06240409207161125,0.20869565217391303,0.16624040920716113,0.1350383631713555,0,0,0,10,69,0,16,48,0,66,33,0,81,226,34,157,33,0,0,0,11,0,0,9,0,12,45,0,1,0,17,138,0,28,176,0,145,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,19,69,0,0,84,13,3,2,3,0,59,50,21,0,0,105,62,0,12,0
2017-03,group_5,0.22741629816803538,0.11370814908401769,0.0903348073278585,0.07075173720783323,0.19204042956411876,0.16677195198989261,0.13897662665824384,0,0,0,0,72,0,0,51,0,45,0,12,55,200,26,135,46,0,0,0,5,4,4,0,0,20,49,39,0,0,8,54,0,0,119,3,145,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,30,31,0,0,64,4,0,0,0,0,65,28,16,0,4,121,33,0,0,28
2017-03,group_6,0.21968616262482168,0.12363290537327627,0.09462672372800761,0.08036138849262958,0.1849738468854018,0.16119828815977175,0.1355206847360913,0,7,4,0,83,0,0,48,0,21,0,31,122,227,14,164,25,0,0,10,2,23,0,0,0,58,77,0,8,0,11,85,54,16,206,0,180,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,41,41,0,5,99,0,0,3,0,0,32,44,12,0,0,194,70,0,0,20
2017-03,group_7,0.2387483926275182,0.11144449207029576,0.08401200171453065,0.0788684097728247,0.1967423917702529,0.15687955422203173,0.13330475782254608,0,0,0,0,87,0,30,38,0,96,43,0,83,271,15,121,38,40,0,0,5,26,51,0,0,26,59,33,3,0,18,116,0,19,158,1,149,3,7,0,0,0,0,0,106,0,0,0,0,0,19,2,0,4,0,0,0,48,80,0,0,121,0,0,0,3,0,79,55,27,0,0,148,105,0,0,0
2017-03,group_8,0.21503330161750714,0.12274024738344434,0.09895337773549001,0.08087535680304472,0.18934348239771645,0.15413891531874405,0.13891531874405327,0,0,0,4,26,0,0,40,0,36,0,14,67,113,16,91,8,0,0,0,0,55,0,0,0,15,18,0,0,0,4,46,0,0,32,0,86,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,25,24,4,0,13,0,0,0,0,0,21,72,9,0,0,118,51,0,0,0
2017-04,group_2,0.19903846153846153,0.12403846153846154,0.11346153846153846,0.09903846153846153,0.17307692307692307,0.15673076923076923,0.1346153846153846,0,6,0,36,27,10,2,12,0,0,0,4,19,44,0,9,2,0,0,20,12,9,0,12,15,13,26,10,0,0,0,68,0,6,79,0,59,43,16,45,8,0,8,0,14,2,0,13,32,0,5,0,0,21,21,0,0,67,0,0,0,56,0,0,0,0,13,51,22,15,0,0,43,0,0,45,0
2017-04,group_3,0.21894858463316003,0.12131715771230503,0.09647602541883304,0.07510109763142692,0.1877527440785673,0.1658001155401502,0.1346042749855575,0,13,0,0,67,5,18,33,0,59,0,28,79,219,18,106,55,0,0,0,2,51,0,0,0,41,35,0,0,0,9,53,0,19,156,12,147,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,13,0,9,38,4,0,49,9,4,2,9,0,31,56,12,0,0,115,73,0,10,6
2017-04,group_4,0.2613065326633166,0.10201005025125628,0.07537688442211055,0.061306532663316586,0.1964824120603015,0.16984924623115577,0.13366834170854272,0,0,0,11,66,0,18,44,0,61,38,2,81,232,36,165,33,0,0,0,12,0,0,8,0,13,46,0,0,0,17,136,0,31,181,1,147,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,19,72,0,0,84,14,4,2,2,0,61,49,22,0,0,107,65,0,12,0
2017-04,group_5,0.22138836772983114,0.11757348342714197,0.08880550343964978,0.07129455909943715,0.19199499687304566,0.16385240775484677,0.14509068167604752,0,0,0,0,72,0,0,52,0,47,0,12,57,198,24,141,47,0,0,0,5,5,5,0,0,20,46,39,0,0,9,56,0,0,116,3,148,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,33,31,0,0,66,4,0,0,0,0,67,28,14,0,4,127,32,0,0,26
2017-04,group_6,0.215585627624825,0.12319178721418572,0.0975268315445637,0.0867942137190854,0.18665422305179655,0.15632291180587962,0.13392440503966402,0,8,2,0,85,0,0,41,0,27,0,32,126,237,16,165,26,0,0,9,2,21,0,0,0,59,79,0,7,0,14,81,56,15,208,0,182,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,43,40,0,5,99,0,0,4,0,0,34,45,13,0,0,202,71,0,0,18
2017-04,group_7,0.2400683468603161,0.11020931225971807,0.08543357539513029,0.08073472874839813,0.19008970525416488,0.16146945749679625,0.1319948739854763,0,0,0,0,87,0,32,39,0,99,41,0,82,279,17,115,40,44,0,0,5,24,50,0,0,25,60,28,3,0,14,115,0,17,163,1,149,3,9,0,0,0,0,0,104,0,0,0,0,0,20,1,0,2,0,0,0,50,81,0,0,122,0,0,0,2,0,80,52,28,0,0,149,109,0,0,0
2017-04,group_8,0.21408182683158897,0.120837297811608,0.09419600380589914,0.08563273073263558,0.19410085632730734,0.15794481446241673,0.13320647002854424,0,0,0,6,27,0,0,40,0,40,0,15,72,110,13,87,5,0,0,0,0,56,0,0,0,14,19,0,0,0,4,44,0,0,33,0,82,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,31,25,4,0,14,0,0,0,0,0,23,71,8,0,0,116,49,0,0,0
2017-05,group_2,0.18814675446848542,0.12323612417685795,0.11382878645343368,0.1006585136406397,0.17685794920037629,0.16462841015992474,0.13264346190028223,0,6,0,40,29,8,2,15,0,0,0,3,19,41,0,8,3,0,0,19,11,10,0,13,15,14,26,5,0,0,0,67,0,8,79,0,59,42,20,51,9,0,12,0,14,1,0,12,32,0,5,0,4,22,19,0,0,69,0,0,0,59,0,3,0,0,14,49,24,16,0,0,43,0,0,43,0
2017-05,group_3,0.21539345203905802,0.12234348075818495,0.09592188397472717,0.07122343480758185,0.1855255600229753,0.167145318782309,0.1424468696151637,0,13,0,0,66,5,16,32,0,58,0,29,74,226,19,110,56,0,0,0,3,50,0,0,0,37,34,0,0,0,10,52,0,19,159,13,149,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,13,0,9,38,3,0,47,11,4,2,9,0,30,57,14,0,0,118,72,0,10,9
2017-05,group_4,0.25442589782498737,0.10571573090541224,0.0738492665655033,0.06626201315123925,0.19372787051087506,0.17046029337379867,0.13555892766818411,0,0,0,9,68,0,20,43,0,64,33,0,80,235,32,159,33,0,0,0,11,0,0,7,0,14,50,0,0,0,17,137,0,31,185,0,148,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,21,68,0,0,88,16,4,2,2,0,52,52,24,0,0,102,63,0,12,0
2017-05,group_5,0.22919334186939821,0.11523687580025609,0.08898847631241998,0.06914212548015365,0.19590268886043533,0.16389244558258642,0.1376440460947503,0,0,0,0,76,0,0,54,0,39,0,15,50,179,24,137,46,0,0,0,7,9,4,0,0,19,45,38,0,0,4,56,0,0,118,3,145,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,31,29,0,0,63,4,2,0,0,0,61,28,14,0,3,146,32,0,0,25
2017-05,group_6,0.21178637200736647,0.11786372007366483,0.10497237569060773,0.08931860036832412,0.1869244935543278,0.15653775322283608,0.13259668508287292,0,8,3,0,89,0,0,46,0,28,0,31,129,242,13,166,24,0,0,8,2,21,0,0,0,59,78,0,7,0,9,83,56,17,214,0,183,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,42,43,0,5,98,0,0,5,0,0,35,45,16,0,0,206,72,0,0,20
2017-05,group_7,0.23504089539388723,0.11020232458028412,0.08867843306069738,0.08006887645286268,0.19070167886353853,0.16401205337925095,0.13129573826947913,0,0,0,0,86,0,32,38,0,98,37,0,81,271,14,117,37,46,0,0,4,19,51,0,0,23,54,30,3,0,10,116,0,18,164,1,154,3,10,0,0,0,0,0,101,0,0,0,0,0,22,1,0,5,0,0,0,58,78,0,0,121,0,0,0,2,0,78,53,25,0,0,151,111,0,0,0
2017-05,group_8,0.21772639691714837,0.11657032755298652,0.09152215799614644,0.08285163776493257,0.18978805394990367,0.16859344894026976,0.1329479768786127,0,0,0,4,31,0,0,43,0,51,0,0,42,106,14,91,4,0,0,0,0,56,0,0,0,16,19,0,0,0,2,43,0,0,32,0,74,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,25,40,5,0,14,0,0,0,0,0,31,72,10,0,0,117,49,0,0,0
2017-06,group_2,0.18772893772893773,0.12454212454212454,0.10714285714285714,0.10531135531135531,0.17307692307692307,0.15842490842490842,0.14377289377289376,0,8,0,39,28,7,2,16,0,0,0,3,21,47,0,7,3,0,0,20,10,10,0,15,15,15,31,5,0,0,0,67,0,8,80,0,63,42,23,50,11,0,11,0,13,2,0,12,30,0,6,0,2,21,23,0,0,71,0,0,0,60,0,5,0,0,14,50,24,13,0,0,45,0,0,44,0
2017-06,group_3,0.21714285714285714,0.12285714285714286,0.09771428571428571,0.06971428571428571,0.18228571428571427,0.16914285714285715,0.14114285714285715,0,15,0,0,67,4,18,34,0,56,0,29,83,227,19,109,57,0,0,0,2,46,0,0,0,33,30,0,0,0,8,51,0,18,154,15,147,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,14,0,9,44,4,0,47,11,7,2,8,0,31,59,20,0,0,120,67,0,11,9
2017-06,group_4,0.2543815723585378,0.10215322984476716,0.07811717576364546,0.06359539308963445,0.19879819729594392,0.16725087631447172,0.1357035553329995,0,0,0,9,69,0,19,42,0,69,34,1,82,238,29,159,35,0,0,0,9,0,0,8,0,14,48,0,0,0,15,138,0,33,179,0,143,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,20,70,0,0,92,15,5,3,3,0,54,51,30,0,0,107,68,0,11,0
2017-06,group_5,0.22873711340206185,0.11533505154639176,0.08634020618556701,0.0625,0.20103092783505155,0.16494845360824742,0.1411082474226804,0,0,0,0,77,0,0,57,0,39,0,14,45,171,24,138,40,0,0,0,7,8,8,0,0,23,45,37,0,0,4,57,0,0,116,13,140,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,29,31,0,0,64,3,3,0,0,0,65,28,16,0,4,142,30,0,0,22
2017-06,group_6,0.21055045871559633,0.11743119266055047,0.10321100917431193,0.0889908256880734,0.1889908256880734,0.15458715596330275,0.13623853211009174,0,8,4,0,87,0,0,45,0,31,0,32,128,247,15,169,22,0,0,8,3,21,0,0,0,57,78,0,8,0,12,88,57,15,210,0,184,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,39,45,0,4,100,0,0,5,0,0,36,43,14,0,0,206,70,0,0,18
2017-06,group_7,0.23701159295835122,0.10734220695577501,0.08844997853155862,0.07771575783598111,0.19793902962644913,0.1580077286389008,0.13353370545298412,0,0,0,0,83,0,32,36,0,102,39,0,88,274,15,122,32,46,0,0,3,18,47,0,0,22,59,27,2,0,11,115,0,19,154,2,154,4,10,0,0,0,0,0,103,0,0,0,0,0,24,2,0,6,0,0,0,60,80,0,0,124,0,0,0,3,0,81,52,18,0,0,147,113,0,0,0
